"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"asRNA:CR45813",33.498388406122,-0.340695392326597,0.392355187354007,-0.868334109774878,0.385211454283195,0.656063017505911
"lncRNA:CR45811",21.3773558549417,-0.13168521707173,0.5630841802402,-0.233864174652458,0.815090426499365,0.924196218369852
"lncRNA:CR45808",1.69352741384065,2.30877613485128,2.23263820073684,1.03410222672411,0.301088375407124,NA
"lncRNA:CR46249",0.606833132063388,0.280692100715562,2.62866656450791,0.106781173582625,0.914962583374493,NA
"lncRNA:CR45805",19.5868634614781,0.114280943474632,0.565804982848848,0.201979386783098,0.839932839030636,0.935878572127595
"asRNA:CR45928",2.43792093103766,1.00883973792361,1.76845205318871,0.570464851509301,0.568362454972433,NA
"lncRNA:CR46271",11.4912632899452,0.93801970203597,0.882785724119842,1.06256781958181,0.287977987072403,0.563308434616173
"lncRNA:CR45997",2.9045048995355,2.49143175291865,1.76082496864247,1.41492300330081,0.157091072616118,NA
"lncRNA:CR45232",9.21093480585015,0.506691806850334,0.704614990676711,0.719104494730814,0.472076538124782,0.72613025131429
"lncRNA:CR45994",0.295139269504038,0.45296146855677,4.0804728567969,0.111007102473985,0.911610714584641,NA
"lncRNA:CR45993",0.305590035006836,2.12750274156696,4.04036597506004,0.526561889368287,0.598497863209369,NA
"asRNA:CR42254",41.5935799773171,0.264172840325899,0.357095921094053,0.739781175647539,0.459432783006591,0.715717503088784
"lncRNA:CR42715",122.528118488874,-0.458460473220433,0.255503590873131,-1.79434062610916,0.0727588174241944,0.241666832219163
"asRNA:CR44368",11.055397275709,0.529655060913978,0.84322204030135,0.628132372731494,0.52991722760061,0.765766870592045
"lncRNA:CR44206",12.3316274430019,0.709690280559933,0.626186244565985,1.1333533540837,0.25706589437765,0.532262945869975
"lncRNA:CR46194",107.086844893736,-0.179878996535454,0.320656342587011,-0.560971272497576,0.574817121149868,0.794770515080302
"lncRNA:CR46268",29.0801244613561,0.518940147302093,0.485719179884058,1.06839542022196,0.285342182016979,0.560630153988828
"asRNA:CR45924",0.319015690362288,0.45296146855677,4.0804728567969,0.111007102473985,0.911610714584641,NA
"lncRNA:CR46075",0.766949977369744,0.730900616103443,2.43882174924639,0.299694152034397,0.764410459696559,NA
"lncRNA:CR46064",196.452900048453,0.126874249639397,0.199074983507832,0.637318900666421,0.523917142041234,0.760805704427668
"lncRNA:CR45923",2.91933488418286,5.21646412144057,2.01951189122654,2.58303213964854,0.00979361990813729,NA
"asRNA:CR46066",1.10527381469013,-2.1567927718442,2.51301907840419,-0.858247671248799,0.390755717774954,NA
"lncRNA:CR46253",12.6816958036612,1.236295440642,0.754239135586035,1.63912926592096,0.10118634119049,0.301436465119752
"lncRNA:CR45361",9.55729572702213,0.494043975908292,0.72264885777762,0.683657035628117,0.494191759765298,0.74307675834561
"lncRNA:CR46204",17.2195847614907,0.980143962177114,0.58502799916193,1.67537957769748,0.0938597809320979,0.286538489225868
"asRNA:CR46256",1.67433222947648,0.439383541692929,1.64192600709037,0.267602522766269,0.78900528888159,NA
"lncRNA:CR46206",1.12113443073223,-1.18125706840236,2.85473697649668,-0.413788407873568,0.67902907425746,NA
"asRNA:CR45789",4.25782444669395,0.780210617366307,1.27596900303125,0.611465180982297,0.540891662615401,0.773959283630242
"lncRNA:CR45949",18.1706327225001,0.351263330914456,0.614400307013654,0.571717375308294,0.567513461152231,0.790760363086407
"lncRNA:CR46208",1.40354202189402,-0.955288097012358,2.68502520503057,-0.355783660884287,0.72200258623734,NA
"lncRNA:CR46205",3.43355415760187,0.270052727062744,1.54781909643112,0.17447305546586,0.86149370460414,0.947399275351354
"lncRNA:CR46210",0.427032756001859,-1.95254767211076,3.99706582392575,-0.488495250797008,0.625199088846385,NA
"snRNA:LU",24.2458726933796,-0.077880643267125,0.535219203222067,-0.145511675960572,0.884306897780797,0.954460327395834
"lncRNA:CR46259",1.09494541414438,-3.29506345121796,2.4342981885967,-1.35359894143349,0.175864364834196,NA
"lncRNA:CR46258",0.905371303850285,-0.715430798277262,2.29320568786321,-0.31197846842247,0.755056886953809,NA
"asRNA:CR46263",4.69346485878935,0.837338548651022,0.998562930613553,0.838543593979131,0.401725474763402,0.671022539607604
"lncRNA:CR46254",0.310999885546144,2.14428083184547,4.0394648208732,0.530832901617383,0.59553457808697,NA
"asRNA:CR45139",1.28786621034181,1.77446096735775,2.79469157533176,0.63493982055859,0.525467664786202,NA
"lncRNA:CR45181",3.15097557284989,1.1904093756874,1.32507849971434,0.898368946401306,0.368988886317414,NA
"lncRNA:CR45177",41.705548266211,0.168261924777316,0.34774249010411,0.483869327348925,0.628478609838892,0.829515323527383
"asRNA:CR45182",0.461089977779908,2.5853370774607,3.65412348196165,0.707512236579594,0.479248211115055,NA
"lncRNA:CR45180",4.90153268839896,0.102227530953895,1.05612980627615,0.0967944757797747,0.922889611024695,0.968323099091307
"lncRNA:CR41257",14.1543093259837,2.23801047266694,0.706647411131747,3.16708224980632,0.00153976761639997,0.0149359102086012
"lncRNA:CR44268",14.4686087631756,0.341923944289603,0.660107298370159,0.517982372159544,0.604470568487534,0.815354291910142
"lncRNA:CR45557",2.39894029078362,-1.7207816361032,1.75002733870944,-0.983288431009426,0.32546550236633,NA
"lncRNA:CR45564",10.2765250807426,0.041779989050083,0.715910162693636,0.0583592624148321,0.953462463321794,0.980810372323867
"lncRNA:CR45553",17.3651592327065,-0.57562621454694,0.626918440403682,-0.918183574527311,0.358522766455948,0.63409484808681
"asRNA:CR45190",1.18666090556866,-0.507885626794986,1.90981192409435,-0.265934891487197,0.790289352809298,NA
"lncRNA:CR45552",4.24639554238529,-0.0592035891006283,1.06441258628022,-0.0556209028939857,0.95564381217889,0.981372760653794
"lncRNA:CR45570",1.05990730502715,2.62600642023477,2.41866711951998,1.08572461213925,0.277600848325991,NA
"lncRNA:CR44262",1.17061637944987,3.77685778600702,2.77403266830241,1.36150443690279,0.173354332350717,NA
"asRNA:CR45189",5.6528554629499,-1.09358753394554,1.05346603238277,-1.03808523514709,0.29923037472927,0.574170532646973
"lncRNA:CR44953",299.90358050608,0.289601589664982,0.208764980189808,1.38721345601967,0.165376683507384,0.411073745545155
"lncRNA:CR45567",3.37538606192807,1.55495316812994,1.31371868534695,1.18362719924265,0.236560668653354,0.506957936637724
"lncRNA:CR45566",16.532697071377,-0.937482622861096,0.559605555527787,-1.67525610423384,0.093883993939337,0.286538489225868
"lncRNA:CR44289",0.466499828319216,2.59062092470054,4.01869868839959,0.644641742407472,0.519159377549466,NA
"lncRNA:CR45226",1.14893377711056,-0.460863373729682,2.42728436965781,-0.189867894957298,0.849412650918389,NA
"asRNA:CR44321",15.1781128106955,0.489769169746145,0.69824427812922,0.701429549925373,0.483034986115087,0.733818761222676
"lncRNA:CR44320",0.494773730088555,2.51087731108292,3.63459606725942,0.690827058803315,0.489674228844554,NA
"lncRNA:CR44948",4.66270972353797,2.01617756072015,1.24639756406952,1.61760390010494,0.105747988051875,0.310346613950111
"asRNA:CR45214",5.58081055049388,-0.222759386437678,0.903672321871567,-0.246504602438557,0.80529164211424,0.918817710236532
"lncRNA:CR45650",1.12304640799586,-1.20335700222372,2.45705316545312,-0.489756192150529,0.624306433605207,NA
"lncRNA:CR45662",0.940916490461758,1.03743392601503,2.56647341808686,0.404225470914236,0.686046925141896,NA
"lncRNA:CR45217",15.3951282039507,0.0309480085416625,0.565217561802804,0.0547541524416747,0.956334326622993,0.981384520117013
"lncRNA:CR44322",1.01895226787637,0.657696098915529,2.48747110264861,0.264403513357492,0.791469004564143,NA
"lncRNA:CR45647",12.3787405100461,0.831030780185362,0.637282228268758,1.30402315225852,0.192225688570844,0.448559507938486
"lncRNA:CR45646",0.284688504001239,-1.36934254483965,4.04126315118435,-0.338840232276967,0.734730091246637,NA
"lncRNA:CR45645",3.7736380795753,1.12509862839787,1.43563020146418,0.783696684041895,0.433218108707057,0.696906086732468
"lncRNA:CR45644",1.98071521248934,0.846535974684181,1.64693019630019,0.51400841188407,0.607246109507144,NA
"lncRNA:CR45632",1.08028585260972,2.59333349894445,2.87245354341871,0.902828700184281,0.366616816465032,NA
"lncRNA:CR44265",4.08321617296826,-1.10370805897252,1.46416991412702,-0.753811458850105,0.450962442330875,0.71004401770712
"lncRNA:CR44178",30.250762051707,-0.0397084826294216,0.395883586644503,-0.100303432546899,0.920103432459437,0.968323099091307
